function,module,description,startLine,endBoundaryLine,bodyBoundarySha256,callOccurrences,if,else,switch,case,for,while,catch,return,throw,ternaryTokensApprox,calls
applyPlayerName,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1369,1369,64d2d5aea6e5bf7f5f1c612220fb24570124418e035d1280926f3eb2fe395434,5,2,0,0,0,0,0,0,2,0,8,publicPlayerName | sanitizePlayerName | saveState | toast | updatePlayerNameUI
openPlayerNameModal,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1370,1374,72d7ff402ad47a8fc14a09a536d321bb6b74ef3f24230f7fc40f007a37b68812,5,3,0,0,0,0,0,0,1,0,6,applyPlayerName | closeModal | hasValidPlayerName | openModal | toast
updateLobbyStats,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1375,1381,bac8e72ed2b7bea39fb287b9d46ca352b4826a848b8e29a16dce9654ba8ecf17,1,0,0,0,0,0,0,0,0,0,0,updatePlayerNameUI
updateHUD,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1382,1396,b57e8c63e974c3ab3a58ba1074f01e625fe7dd23eab6ac5b7f82798ac7c8c12e,2,1,0,0,0,0,0,0,0,0,2,updateMissionHUD | updatePlayerNameUI
openInventory,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1397,1409,17c51da4edb0e51b1615adb371720af0ba3fd16c407736e9f009cf3f706e25d1,4,1,0,0,0,0,0,0,1,0,3,openModal | saveState | toast | updateHUD
equippedTool,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1410,1410,f6e4074938f51cb58674268f1a7f4b2470485590f66d85dce08322cdf0ebc02f,0,0,0,0,0,0,0,0,1,0,1,
equipTool,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1411,1413,06f37dde73ca0dd26b7f614fe952cd666f8bc1bd6175ecf5e2f5c9e3f22c30a1,3,2,0,0,0,0,0,0,2,0,0,refreshEquippedToolVisual | saveState | toast
openToolbelt,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1414,1416,e1feac1e551b706320d206c61c82e614030555f6db28e758a6ead5ffe19c0789,3,0,0,0,0,0,0,0,0,0,2,closeModal | equipTool | openModal
refreshEquippedToolVisual,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1417,1430,fa88ba59c04e0121e2169e23792620a4c047f52d0bbaa276454aaa4f24d0fa8d,7,4,2,0,0,0,0,0,1,0,4,box | renderMat
playToolAnimation,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1431,1439,2dbd1c254e8689bfbbe82889db41f8df50a83120a74a078eeb4a537caed1884a,2,0,0,0,0,0,0,0,0,0,1,beep | vibrate
routeLength,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1440,1440,2ede0493aa6e96907fd7077d32d6cdf7c26904155d07fb0078ce9238c3867b56,0,0,0,0,0,1,0,0,1,0,0,
compactRoute,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1441,1441,37d93aedbb3c0ec357ddff4b38d8ca7d1abd7393da8130db488dc592249de6b3,0,2,0,0,0,1,0,0,1,0,0,
projectPointToSegment,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1442,1442,ae6f7943580ea9b33ffdc59808b2f6accf8d7e89b80fc024ceaad7f459f42815,0,0,0,0,0,0,0,0,1,0,0,
navBlocked,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1443,1443,3f2cce292d8c4e72ff8d160c69db50fd59b4526ce0abdd56926c013d252482f3,0,3,0,0,0,2,0,0,3,0,0,
segmentClear,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1444,1444,13df9d1cfe7abd670f855ec471398629b5651cca61677f96ebb7892bf7cd76ce,1,1,0,0,0,1,0,0,2,0,0,navBlocked
nearestRoadProjection,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1445,1445,300e49dc9cbf714d35350ac6e9bb8609f1d366e04edf8a1bd0cef77d82716c5f,2,1,0,0,0,1,0,0,1,0,1,projectPointToSegment | segmentClear
pointOnRoad,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1446,1446,fac6693520607b94aec6b65d5900872f41f06b1fe35404b35b6a18a18245ceeb,0,0,0,0,0,0,0,0,1,0,0,
projectPointToPolyline,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1447,1451,ae83f42fc4cb56d0bec1cde78df3d7f26a55ad8a51871985858dacd69a80b9e9,1,3,0,0,0,1,0,0,2,0,1,projectPointToSegment
snapTrafficToRoad,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1452,1457,bad5234226cde3d59a9848299a80859662faba2a319563d7a1d21b3fefa853e9,4,3,0,0,0,0,0,0,3,0,4,nearestRoadProjection | pointOnRoad | projectPointToPolyline
trafficActorList,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1458,1469,f9a12701fa047a642286205b885474f81f295f67a5659f6299c99aaa2053a52d,0,6,0,0,0,5,0,0,2,0,6,
trafficPriority,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1470,1470,f66cfa99bb37724df2b05448b7d3cdfeb63eff3d20f642e94d769c32117a6e66,0,4,2,0,0,0,0,0,2,0,13,
trafficSpeedFactor,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1471,1480,cfdda7ff6c265e48a18f0a03b7091075d96feba2f6c3b9ddd56e97cf3af3ee4f,3,7,1,0,0,1,0,0,3,0,5,trafficActorList | trafficPriority
captureTrafficPositions,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1481,1481,39d1af7dd2818b6d392ac67a486193f78ec4e51dac0a3a2be517257555dbaa16,1,0,0,0,0,1,0,0,1,0,1,trafficActorList
resolveTrafficOverlaps,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1482,1492,6f64286ab911e756be497aa107bbcedef7968286d3e4f652abc9a2e2f4e8b922,8,7,1,0,0,4,0,0,0,0,15,pointOnRoad | snapTrafficToRoad | trafficActorList | trafficPriority
graphAdd,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1493,1493,e9cc15c1a0650d8efd89976f4e0a102868a55a1b0323ceb5028281a7e20466f2,0,2,0,0,0,0,0,0,0,0,0,
graphShortest,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1494,1494,837ca42fa998392c9428efc10228f8a695ad8e5e14ab86f3017bb59e4152d0e0,0,6,0,0,0,2,2,0,2,0,4,
buildRoutePoints,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1495,1506,7307c6bc3b7b996ef054393a91e6dce0c594d733c3399609abfea2de89a8c3c5,10,4,0,0,0,2,0,0,3,0,4,compactRoute | graphAdd | graphShortest | nearestRoadProjection
routeProgressInfo,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1507,1507,d540f23024f3941ff8f3cbf28f74b8a2429dc297ed963339f20f9e0b349bf2ef,2,2,0,0,0,1,0,0,2,0,5,projectPointToSegment | routeLength
remainingRoute,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1508,1508,3e1320a9a61c6b062032cf2f1d5b6f5a67a4f4092d18ff64dc66608fe83d8a87,2,0,0,0,0,0,0,0,1,0,0,compactRoute | routeProgressInfo
sampleRoute,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1509,1509,d68712875d0352d8ac25d46590a26960e7aa81265745bd9fadb02bab2635da76,0,0,0,0,0,2,0,0,1,0,0,
createRouteGuide,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1510,1510,c97d73b00f8de18d37474b29ad36cc971bd9d5c98f9b2d1402492e718c483b30,1,2,0,0,0,1,0,0,3,0,0,mat
updateRouteGuide,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1511,1511,2b295cd1209438292e5b2ea78e7c6c0c1a63b0772267e48b95148cf61b5f688c,6,4,0,0,0,0,0,0,3,0,1,buildRoutePoints | createRouteGuide | groundHeightAt | remainingRoute | routeProgressInfo | sampleRoute
miniPoint,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1512,1512,0b0fa9c64553a2818420ae2d32ebd492d6f6ff828bab78b674260da892282ce3,0,0,0,0,0,0,0,0,1,0,0,
miniMapLogicalSize,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1513,1513,e3e95bf5e27f3b64ca022870ec19cf05f78b2477e9b05cb7e70f24a760c3b557,0,1,0,0,0,0,0,0,1,0,0,
miniMapScale,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1514,1514,aeb7fb6232d29b4aaee1cfe92ec35721caf693a9463ff7d3ad4ab179457b84b6,0,0,0,0,0,0,0,0,1,0,0,
drawMiniMap,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1515,1523,6c5712595100b4e0023667be280afd35e694742a8bf21275f059dc4d52586c56,12,6,0,0,0,2,0,0,1,0,15,miniMapLogicalSize | miniMapScale | miniPoint | remainingRoute
updateNavigation,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1524,1524,c8ec2e6192c62ca34db203ebabe28e9c13ee73b520f9d48759e9a38f39a0344c,6,4,1,0,0,0,0,0,2,0,5,beep | drawMiniMap | routeProgressInfo | saveState | toast | updateRouteGuide
routeSvgMarkup,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1525,1587,41c24ef1f951fad5d831203fa5ccdec7867afb659db1561e60ad5eed6316a16e,2,0,0,0,0,0,0,0,1,0,0,playerDisplayName | worldToMap
mapLocationDetails,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1588,1588,df4909ac539192bdb9a2d6fc2d1d3954ec41c84075cea7f5388ec02e1103c33b,0,1,0,0,0,0,0,0,2,0,3,
worldToMap,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1589,1589,d464aca0b99cae39431872c7348c29ffa5c54952121116e19f23656a4557e85c,0,0,0,0,0,0,0,0,1,0,0,
missionMapLocations,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1590,1595,78ed0a33f8ce5ff3e7511b9ecda95dcb910e1214e02dd1984ba8284047c9a806,1,3,0,0,0,0,0,0,1,0,14,serviceVehicleMapLocation
onlinePlayerMapLocations,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1596,1596,b96cf2823cff98ca5a8655c683392f4b27c9c772177dd2787ea9172f0498666e,0,0,0,0,0,0,0,0,1,0,2,
currentMapLocations,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1597,1597,5fc295c822f888a83e35005d0619ada265145f657c04b07f707938f9e9f8c4f0,1,1,0,0,0,1,0,0,1,0,4,coopMissionMapLocations
mapDistance,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1598,1599,efe7e7b0451dc475a93f908c518665d2e9372daa1f32a3640b31d6e665eb8095,0,0,0,0,0,0,0,0,1,0,4,
mapMarkerPlacements,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1600,1635,8223c9dbc693ff1831de5b30e25294436d72aa0ff96384a5db1deded87d86f4d,1,5,2,0,0,4,0,0,4,0,13,worldToMap
applyMapMarkerPlacements,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1636,1644,c445ca6a674f87cc1e820cb0a1181a478132c4059813de1f9675c0f24893d6b1,0,1,0,0,0,0,0,0,1,0,3,
mapVisualNodes,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1645,1656,08af9b2516865e9f853b8c3f13e5dc31452cea7c04ba658efef97c829d3b9a0e,1,3,1,0,0,3,0,0,1,0,13,worldToMap
mapClusterSelectionMarkup,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1657,1657,1429a90a41f534d5b27e383744b27c8545b4d4983df2650e467d5abc2de3ace1,3,0,0,0,0,0,0,0,1,0,0,mapDistance
mapSelectionMarkup,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1658,1661,70d86120d763195dd2741ed62a7f124dc7bfad1806ba5722f4e483009eaf0fac,4,2,0,0,0,0,0,0,3,0,1,currentMapLocations | mapClusterSelectionMarkup | mapDistance | mapLocationDetails
setWaypoint,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1662,1666,c57031c1311d5cd3ada61ccba5f7f862f803835de9fb14fc9bd527ebef80cb8a,7,1,0,0,0,0,0,0,1,0,4,buildRoutePoints | closeModal | currentMapLocations | saveState | toast | updateNavigation | updateWaypointMarker
clearWaypoint,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1667,1667,f3c7a1f7b0b7ab9a0340535b332cead10fb0545383685af0e77386acc2dd24cd,5,0,0,0,0,0,0,0,0,0,0,closeModal | saveState | toast | updateNavigation | updateWaypointMarker
openMap,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1668,1684,9d6cd762830b24e27014fe87fb12ebab7b1d1ed3ca44674407946ca8aa3405a9,16,4,0,0,0,0,0,0,4,0,28,applyMapMarkerPlacements | buildRoutePoints | currentMapLocations | mapDistance | mapMarkerPlacements | mapSelectionMarkup | mapVisualNodes | openModal | routeProgressInfo | routeSvgMarkup | setWaypoint | worldToMap
refreshOpenMapAfterResize,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1685,1687,de65befdfed1c4843c6f6274dfdbb9ce856df2cee05c9df78d078369a67d9e2e,1,2,0,0,0,0,0,0,1,0,0,openMap
performLocalReset,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1688,1690,7ea1b093c6d20b0154861c6d5f53327ca6bac14e59208c1f00dd1ebafdca3033,0,0,0,0,0,0,0,0,1,0,4,
openFinalResetConfirmation,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1691,1696,c93eadedff3c2720dc0496dd1082719a7c3bf09ae6396db7e251c5e7d10e14b8,4,3,0,0,0,0,0,0,2,0,1,commitState | confirmModal | openModal | performLocalReset
formatPlayTime,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1697,1725,4554d95144ca15b349657bb37a284682cb0006535757b6d220abfaf5b81aa431,22,7,0,0,0,0,0,4,6,0,59,accountLinked | confirmModal | escapeHtml | normalizeState | openFinalResetConfirmation | openModal | openSettings | publicPlayerName | saveState | toast
openParentGate,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1726,1736,0b2ef98c62b701e5504b6257a4c0e41a6b77dbe079c43e412c23f61f6813cfdc,5,5,0,0,0,0,0,0,3,0,5,accountLinked | openModal | openSettings
openSettings,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1737,1787,c7bf81d9a9a1b7ffc5679bc0cc352418c927c580318873cf9d258757b55b9ed9,28,11,6,0,0,0,0,0,0,0,12,accountStatusText | applyQuality | closeChallengePrompt | closeModal | commitState | hasValidPlayerName | multiplayerStatusText | openAccountCenter | openEducationHub | openModal | openParentGate | openPlayerNameModal | qualityLabel | qualityTier | requestedQuality | returnHome | savePlayerPosition | saveState | stopGame | toast
syncMobilePanels,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1788,1836,1018bae533ef51636a97c9b90f39edd5c0e2700a604a9df67c37ab3e85d1d4d5,4,16,0,0,0,0,0,1,1,2,5,openObjectivesPanel | saveState
otthiGameModelUrl,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1837,1840,f7c7a2f93c24b7f370878a3d4b098216513f22042b849862c939472063b32544,0,0,0,0,0,0,0,0,1,0,0,
androidSceneViewerUrl,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1841,1850,cab02aabd5229fb88a788ea44abbf8bdf2d20757ece3f8b267735909b0c5502e,1,0,0,0,0,0,0,0,1,0,0,otthiGameModelUrl
isAndroidDevice,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1851,1854,678de1182e5967fe30b5c3b7f13a9490a40a04cf4abd60ada3ce860df2e16fcf,0,0,0,0,0,0,0,0,1,0,0,
openAndroidSceneViewer,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1855,1896,67b5d2316564b47d167075b6dd02c98b37b7e96df7744dd6cca2024ed5a9815e,5,5,0,0,0,0,0,2,4,0,3,androidSceneViewerUrl | isAndroidDevice | openModal | toast
detectStableAutoTier,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1897,1916,3fb386a76806d4faa90d797e83ef8bf10cc014e7822ede70c2c7a67352dbf9ad,0,2,0,0,0,0,0,0,3,0,1,
vehiclePlayerMode,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1917,1923,1792c94b6399f34da58d2cf3f75dd256e5182d19eb4c34a3127f964307300a55,0,3,0,0,0,0,0,0,4,0,3,
derivePlayerMode,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1924,1934,d8b5fd0b569697623a12545bb257179feff1ae20eec0f4969575d01672d2901e,1,8,0,0,0,0,0,0,9,0,4,vehiclePlayerMode
auditPlayerMode,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1935,1950,8fc05ff193a13d267dcca489ab4a80df78c788a169cea00720dbe0951944e714,1,7,0,0,0,0,0,0,1,0,2,derivePlayerMode
isOnFootMode,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1951,1951,fc72998dbfc289b88836e1c46012dbc2f27f9b020ef22bcd147031f3605902e9,1,0,0,0,0,0,0,0,1,0,0,derivePlayerMode
canEnterMobility,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1952,1956,fc74d45ff2a96e8cacfe43b03834e04395ec3f86192e500a3904aec726155c6c,2,1,0,0,0,0,0,0,2,0,0,auditPlayerMode | isOnFootMode
cameraRelativeVector,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1957,1961,d12be657afc2fa5132e5aa2b603d44ad5d7db4f9a464ef9c511c0da48c6bbe95,0,0,0,0,0,0,0,0,1,0,2,
normalizeControlIntent,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1962,1969,044d373a30c759a4f15e259bfcb02422dd5aecb14192afd8cf8100e0004848af,2,2,0,0,0,0,0,0,3,0,3,cameraRelativeVector | derivePlayerMode
requestedQuality,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1970,1970,d6cbed7d979eac236dc2a09405936853236e88b0ace9911cd864446a1866466d,0,0,0,0,0,0,0,0,1,0,1,
qualityLabel,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1971,1971,09565c1bdd89c30d33b5cf9a1b837c8c9fbdfa0a25b2b125628848b220922963,4,0,0,0,0,0,0,0,1,0,4,qualityTier | requestedQuality
qualityTier,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1972,1972,4da09946d0c2be9f662b972f4487eaca4f96ea130cc180ca8064e0a52fe9d7ec,1,0,0,0,0,0,0,0,1,0,2,requestedQuality
targetDpr,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1973,1978,a918b70208511048bc05efb18889aae41dc22b82662a7a268afa713e0b76816e,1,2,0,0,0,0,0,0,3,0,3,qualityTier
applyAdaptiveRenderSettings,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1979,1988,2b3682c3e7709c62e3f76bbb8a12254c6a9ca002ce141a113f20b13e42fa71ec,4,4,0,0,0,0,0,0,1,0,5,applyVisualQualityBudget | qualityTier | scheduleStableResize | targetDpr
samplePerformance,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1989,2008,248858d88334f422d014cf624e048900517c00567ca0d4c8b7fa5d587122454a,7,6,2,0,0,0,0,0,2,0,7,applyAdaptiveRenderSettings | lockStableSceneVisibility | requestedQuality | saveState | toast
lockStableSceneVisibility,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",2009,2015,33be62831ccda1c5e927b428e46b9c9f6323c5435e601971c0c6a8eeb9a27cfc,4,4,0,0,0,3,0,0,0,0,4,qualityTier | visualQualityProfile
freezeWorldFrustumCulling,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",2016,2031,7c747d23a6e0ffb97e0acbf48b46b6035d5dddf7f82fec8a38785c58f1d81f7e,0,4,1,0,0,0,0,1,2,0,3,
updateVisualLOD,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",2032,2038,fea667b41dd2fa289ea75ce5c1af6088517530c725ef7bbe1702e2107b28a057,2,1,0,0,0,1,0,0,0,0,0,updateManagedOutlineVisibility | updateManagedVisualLODs
pwaInstalled,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",2039,2039,8c49a1e05e1b0af685b5d6910e282829fcf633a1b23627a9f4babfa3c63efa94,0,0,0,0,0,0,0,0,1,0,0,
activeVehicleCount,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",2040,2040,fa30c1c01b737aa69666712d7253fe7c4e85ee61349239649817441c3e5cc59f,0,0,0,0,0,0,0,0,1,0,10,
runtimeDiagnostics,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",2041,2044,9ba0d99ad90b105961c131d4bc7cce0ca237a768636e582b5b45f2c037bfa99c,5,0,0,0,0,0,0,0,1,0,8,activeVehicleCount | auditPlayerMode | avatarFoundationDiagnostics | pwaInstalled | visualFoundationDiagnostics
ensureTechnicalPanel,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",2045,2047,b5cf055a1e8b40c34920c7db7e3f54bc5ca9f758bbd9a46ad45ff02093de6d38,1,1,0,0,0,0,0,0,2,0,0,toggleTechnicalPanel
