function,module,description,sourceStartLine,sourceEndLineApprox,callCountApprox,if,else,switch,case,for,while,catch,ternaryApprox,calledByBody
updateContext,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4904,4907,1,4,0,0,0,0,0,0,6,nearestInteractable
doAction,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4908,4919,6,6,0,0,0,0,0,0,1,isInteractionAvailable | meleeAttack | nearestInteractable | syncMobilePanels | updateContext | worldPos
updateNeeds,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4920,4929,5,3,0,0,0,0,0,0,4,playerDisplayName | saveState | sprintRequested | toast | updateHUD
multiplayerGameLabel,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4930,4930,0,0,0,0,0,0,0,0,2,
guardianMultiplayerAllowed,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4931,4931,0,0,0,0,0,0,0,0,0,
guardianCommunicationAllowed,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4932,4932,0,0,0,0,0,0,0,0,0,
publicPlayerName,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4933,4936,0,0,0,0,0,0,0,0,1,
remotePlayerName,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4937,4939,0,0,0,0,0,0,0,0,0,
sanitizeRemoteSession,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4940,4944,5,1,0,0,0,1,0,0,5,remotePlayerName
pendingChallenges,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4945,4945,0,0,0,0,0,0,0,0,0,
readyGameSessions,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4946,4946,0,0,0,0,0,0,0,0,1,
closeChallengePrompt,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4947,4947,0,1,0,0,0,0,0,0,0,
showIncomingChallengePrompt,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4948,4948,2,1,0,0,0,0,0,0,0,guardianCommunicationAllowed | multiplayerGameLabel
showReadySessionPrompt,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4949,4950,3,2,0,0,0,0,0,0,3,guardianCommunicationAllowed | multiplayerGameLabel | sessionOpponentName
socialActionLabel,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4951,4951,0,0,0,0,0,0,0,0,0,
socialRequestPending,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4952,4952,0,0,0,0,0,0,0,0,0,
showIncomingSocialRequest,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4953,4965,11,7,0,0,0,0,0,0,4,guardianCommunicationAllowed | saveState | socialActionLabel | toast
applyAcceptedSocialAction,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4966,4983,23,15,9,0,0,0,0,0,14,closeChallengePrompt | closeModal | enterBoatAsPassenger | enterVehicleAsPassenger | escapeHtml | multiplayerGameLabel | openModal | openNearestCampfire | saveState | sessionOpponentName | startFishing | startHunting | startMultiplayerEducationGame | toast | triggerEmote
updateOnlineAttention,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4984,4984,4,2,0,0,0,0,0,0,6,guardianCommunicationAllowed | pendingChallenges | readyGameSessions | socialRequestPending
challengeInboxHtml,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4985,4985,3,0,0,0,0,0,0,0,1,escapeHtml | multiplayerGameLabel | pendingChallenges
socialRequestInboxHtml,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4986,4986,4,0,0,0,0,0,0,0,1,escapeHtml | socialActionLabel | socialRequestPending
completedGameSessions,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4987,4987,0,0,0,0,0,0,0,0,3,
rememberMatchResult,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4988,4988,1,2,0,0,0,0,0,0,4,sessionOpponentName
duelHistoryHtml,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4989,4989,5,0,0,0,0,0,0,0,9,completedGameSessions | escapeHtml | multiplayerGameLabel | sessionOpponentName
activeSessionsHtml,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4990,4990,3,0,0,0,0,0,0,0,9,escapeHtml | multiplayerGameLabel | readyGameSessions
bindChallengeCards,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4991,4993,11,5,1,0,0,0,0,0,11,closeChallengePrompt | multiplayerGameLabel | refreshOpenSocialHub | toast | updateOnlineAttention
highestUnlockedLevel,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4994,4994,1,1,0,0,0,1,0,0,0,subjectUnlocked
openChallengePicker,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4995,4995,5,1,1,0,0,0,0,0,4,closeModal | highestUnlockedLevel | openModal | toast
sessionOpponentName,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4996,4996,1,0,0,0,0,0,0,0,4,remotePlayerName
startMultiplayerEducationGame,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4997,4997,9,2,0,0,0,0,0,0,5,closeChallengePrompt | escapeHtml | openModal | runEducationGame | saveState | sessionOpponentName | toast
maybeShowMultiplayerResult,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4998,4998,6,4,0,0,0,0,0,0,13,addCoins | addXP | escapeHtml | openModal | rememberMatchResult | saveState
currentOnlineRoom,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4999,4999,0,0,0,0,0,0,0,0,2,
multiplayerStatusText,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5000,5000,1,2,0,0,0,0,0,0,2,currentOnlineRoom
updateMultiplayerBadge,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5001,5001,0,2,0,0,0,0,0,0,1,
onlinePlayers,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5002,5002,1,0,0,0,0,0,0,0,3,remotePlayerName
onlinePlayerListHtml,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5003,5003,2,0,0,0,0,0,0,0,1,escapeHtml | onlinePlayers
bindOnlinePlayerCards,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5004,5004,1,1,0,0,0,0,0,0,0,openRemotePlayerActions
refreshOpenSocialHub,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5005,5005,13,9,0,0,0,0,0,0,0,activeSessionsHtml | bindChallengeCards | bindOnlinePlayerCards | challengeInboxHtml | chatMessageHtml | duelHistoryHtml | multiplayerStatusText | onlinePlayerListHtml | onlinePlayers | socialRequestInboxHtml | updateOnlineAttention
approvedChatPhrases,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5006,5006,0,0,0,0,0,0,0,0,8,
openSocialHub,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5007,5017,26,3,0,0,0,0,0,0,4,activeSessionsHtml | approvedChatPhrases | bindChallengeCards | bindOnlinePlayerCards | challengeInboxHtml | chatMessageHtml | duelHistoryHtml | escapeHtml | guardianCommunicationAllowed | guardianMultiplayerAllowed | multiplayerStatusText | onlinePlayerListHtml | onlinePlayers | openModal | pendingChallenges | refreshOpenSocialHub | saveState | socialRequestInboxHtml | socialRequestPending | toast
escapeHtml,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5018,5018,0,0,0,0,0,0,0,0,0,
chatMessageHtml,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5019,5019,2,0,0,0,0,0,0,0,0,escapeHtml
openReportPlayer,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5020,5026,4,1,0,0,0,0,0,0,4,closeModal | openModal | toast
openRemotePlayerActions,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5027,5046,20,18,5,0,0,0,0,1,20,closeModal | confirmModal | guardianCommunicationAllowed | isNearFishingArea | nearestActiveCampfire | openChallengePicker | openModal | openReportPlayer | openSocialHub | toast | triggerEmote
nearestRemotePlayer,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5047,5047,0,1,0,0,0,1,0,0,0,
openMultiplayerConfig,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5048,5048,1,0,0,0,0,0,0,0,0,openSocialHub
applyCloudWorldObjects,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5049,5055,2,8,0,0,0,6,0,0,1,spawnCampfire | spawnHouseExtension
remotePlayerEvent,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5056,5087,77,47,11,0,0,2,1,1,37,applyAcceptedSocialAction | applyCloudWorldObjects | closeChallengePrompt | createGhost | exitBoat | exitVehicle | guardianCommunicationAllowed | guardianMultiplayerAllowed | hasValidPlayerName | maybeShowMultiplayerResult | mergeCloudProgress | multiplayerGameLabel | publicPlayerName | reconcileCloudHouses | refreshOpenSocialHub | remotePlayerName | sanitizeRemoteSession | saveState | showIncomingChallengePrompt | showIncomingSocialRequest | showReadySessionPrompt | socialActionLabel | toast | triggerEmote | updateGhostName | updateMultiplayerBadge | updateOnlineAttention
initLocalMultiplayer,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5088,5091,8,6,0,0,0,0,0,0,12,guardianMultiplayerAllowed | hasValidPlayerName | publicPlayerName | remotePlayerEvent | updateMultiplayerBadge
multiplayerNameTexture,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5092,5092,1,1,1,0,0,0,0,0,0,sanitizePlayerName
updateLocalPlayerNameLabel,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5093,5093,2,2,0,0,0,0,0,0,4,multiplayerNameTexture | playerDisplayName
updateGhostName,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5094,5094,2,2,0,0,0,0,0,0,2,multiplayerNameTexture | sanitizePlayerName
ghostVehicleKind,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5095,5095,0,3,0,0,0,0,0,0,0,
styleGhostVehicle,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5096,5102,1,4,3,0,0,1,0,0,24,ghostVehicleKind
createGhost,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5103,5109,31,0,0,0,0,1,0,0,0,box | cylinder | mat | multiplayerNameTexture | sanitizePlayerName
updateMultiplayer,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5110,5124,3,6,0,0,0,1,0,0,27,guardianMultiplayerAllowed | publicPlayerName | styleGhostVehicle
updatePlayUsage,29-game-loop-controls-gamepad.js,"Loop principal, controles, gamepad e início do jogo",5125,5142,4,3,0,0,0,0,0,0,1,openModal | saveState | stopGame
showWorldLoading,29-game-loop-controls-gamepad.js,"Loop principal, controles, gamepad e início do jogo",5143,5147,1,1,0,0,0,0,0,0,0,openModal
showWorldLoadFailure,29-game-loop-controls-gamepad.js,"Loop principal, controles, gamepad e início do jogo",5148,5155,3,1,0,0,0,0,0,0,1,escapeHtml | openModal | showScreen
gameLoop,29-game-loop-controls-gamepad.js,"Loop principal, controles, gamepad e início do jogo",5156,5187,36,19,0,0,0,0,0,0,14,auditPlayerMode | captureTrafficPositions | ensureViewportCoherence | pollGamepad | qualityTier | refreshTechnicalPanel | resolveTrafficOverlaps | samplePerformance | updateAdventure | updateBuildPreview | updateCamera | updateCareerMissions | updateClouds | updateCoopMissions | updateCoopVisuals | updateEnemies | updateFX | updateFireService | updateFireballs | updateFishingVisual | updateLifeActivities | updateMultiplayer | updateNPCs | updateNavigation | updateNeeds | updateNpcSociety | updateOtthiWorldEnvironment | updatePlayUsage | updatePlayer | updatePoliceSystem | updateRace | updateTrafficIncidents | updateTransitWorld | updateVehicleFX | updateVisualLOD | updateWorldHeroAdventure
setupControls,29-game-loop-controls-gamepad.js,"Loop principal, controles, gamepad e início do jogo",5188,5213,33,30,4,0,0,0,0,0,12,closeModal | doAction | endBuildMode | firePower | mobilityDriverActive | openPauseMenu | requestJump | rotateBuildPreview | saveState | setScaleMode | spinPlayer | toast | toggleCrouch | updateMobilityControlLabels | updateRunUI
pollGamepad,29-game-loop-controls-gamepad.js,"Loop principal, controles, gamepad e início do jogo",5214,5239,44,19,2,0,0,0,0,1,25,accountLinked | accountPromptWasHandled | applyAvatarCustomization | closeModal | doAction | equippedTool | evaluateMissions | firePower | gameLoop | hasValidPlayerName | initThree | mobilityDriverActive | openAccountCenter | openModal | openParentGate | openPlayerNameModal | requestJump | resize | restorePosition | saveState | setScaleMode | setupControls | showScreen | showWorldLoadFailure | showWorldLoading | syncMobilePanels | toast | toggleCrouch | updateAbilityUI | updateContext | updateHUD | updateMobilityControlLabels | updateNavigation | updateRunUI
stopGame,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5240,5245,9,10,0,0,0,0,0,0,0,endBuildMode | exitBoat | exitBusAtStop | exitVehicle | savePlayerPosition | showScreen | stopEngineSound | updateLobbyStats | updateSafetyPanel
openPauseMenu,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5246,5257,11,4,0,0,0,0,0,0,0,closeModal | endBuildMode | openLifePanel | openModal | returnHome | startEngineSound | stopEngineSound | stopGame
updateBridgeVisual,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5258,5260,0,0,0,0,0,0,0,0,0,
prepareVehicleTestArea,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5261,5273,4,2,0,0,0,0,0,0,0,clearMovementInputs | enterVehicle | exitVehicle | groundHeightAt
stepVehicleSimulation,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5274,5425,89,11,0,0,0,5,0,0,134,activateFireIncident | applyAdaptiveRenderSettings | auditPlayerMode | beginBuildMode | buildRoutePoints | busAtStop | cameraRelativeVector | closeModal | completeActiveJob | constrainBoat | currentVehicleRef | detectStableAutoTier | distanceToBoatDock | doAction | educationSummary | endBuildMode | enterBoatAsPassenger | enterBus | enterHouse | enterVehicle | enterVehicleAsPassenger | evaluateMissions | exitBoat | exitBusAtStop | exitVehicle | firePower | generateEducationRounds | groundHeightAt | initTechnicalPanel | lockStableSceneVisibility | mobilityDriverActive | openPauseMenu | pendingChallenges | placeBuild | prepareVehicleTestArea | qualityTier | reconcileWorldBuilds | remotePlayerEvent | requestJump | requestedQuality | resolveCollisions | resolveMovementInput | rideMetroTo | rotateBuildPreview | routeProgressInfo | savePlayerPosition | saveState | setWaypoint | socialRequestPending | sprintRequested | startFishing | startHunting | startJob | startPoliceAlert | startRace | toggleCrouch | updateAdventure | updateBoatPanel | updateBoatPhysics | updateContext | updateFireService | updateInstallUI | updateLobbyStats | updateMobilityControlLabels | updateMultiplayer | updateNavigation | updatePlayer | updateRunUI | updateTransitWorld | updateVehicleControlsUI | updateVehiclePhysics | updateWaypointMarker | validBoatExit
roomWorldInfo,31-neighborhood-world-controller.js,"Bairros reais, limite de vagas, transição, casas e mapa V644",5426,5426,0,0,0,0,0,0,0,0,3,
roomHouseMarkers,31-neighborhood-world-controller.js,"Bairros reais, limite de vagas, transição, casas e mapa V644",5427,5427,0,0,0,0,0,0,0,0,5,
mapHouseLocations,31-neighborhood-world-controller.js,"Bairros reais, limite de vagas, transição, casas e mapa V644",5428,5428,1,0,0,0,0,0,0,0,1,roomHouseMarkers
mapRegionsMarkup,31-neighborhood-world-controller.js,"Bairros reais, limite de vagas, transição, casas e mapa V644",5429,5429,1,0,0,0,0,0,0,0,4,escapeHtml
clearRemoteRoomEntities,31-neighborhood-world-controller.js,"Bairros reais, limite de vagas, transição, casas e mapa V644",5430,5433,5,0,0,0,0,1,0,0,1,applyCloudWorldObjects | closeChallengePrompt | reconcileCloudHouses | refreshOpenSocialHub | updateMultiplayerBadge
resetMobilityForRoomChange,31-neighborhood-world-controller.js,"Bairros reais, limite de vagas, transição, casas e mapa V644",5434,5438,6,10,0,0,0,0,0,0,0,cancelFishingSession | clearMovementInputs | endBuildMode | exitBoat | exitHouse | exitVehicle
canChangeRoom,31-neighborhood-world-controller.js,"Bairros reais, limite de vagas, transição, casas e mapa V644",5439,5439,0,0,0,0,0,0,0,0,0,
focusCurrentRoom,31-neighborhood-world-controller.js,"Bairros reais, limite de vagas, transição, casas e mapa V644",5440,5440,4,0,0,0,0,0,0,0,0,buildRoutePoints | roomWorldInfo | toast | updateNavigation
applyRoomWorld,31-neighborhood-world-controller.js,"Bairros reais, limite de vagas, transição, casas e mapa V644",5441,5463,13,6,0,0,0,0,0,0,8,clearRemoteRoomEntities | refreshOpenMapAfterResize | rememberSafePlayerPosition | resetMobilityForRoomChange | roomWorldInfo | safePointNear | saveState | toast | updateContext | updateHUD | updateNavigation
ensureCooperativeState,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5464,5464,0,0,0,0,0,0,0,0,0,
coopUid,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5465,5465,0,0,0,0,0,0,0,0,2,
coopMissionTemplate,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5466,5466,0,0,0,0,0,0,0,0,0,
activeCoopMission,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5467,5467,1,0,0,0,0,0,0,0,0,ensureCooperativeState
activeCoopRecord,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5468,5468,1,1,0,0,0,0,0,0,1,activeCoopMission
activeCoopServiceJob,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5469,5469,1,0,0,0,0,0,0,0,1,activeCoopMission
coopParticipants,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5470,5470,1,0,0,0,0,0,0,0,1,activeCoopRecord
coopOwnParticipant,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5471,5471,2,0,0,0,0,0,0,0,2,activeCoopRecord | coopUid
coopRoleLabel,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5472,5472,0,0,0,0,0,0,0,0,0,
coopProgress,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5473,5473,1,0,0,0,0,0,0,0,8,activeCoopRecord
coopEventValues,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5474,5474,2,0,0,0,0,0,0,0,1,activeCoopRecord | coopProgress
coopHasEvent,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5475,5475,2,0,0,0,0,0,0,0,0,activeCoopRecord | coopEventValues
coopIndividualCount,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5476,5476,3,0,0,0,0,0,0,0,1,activeCoopRecord | coopEventValues | coopUid
coopRoleCapacity,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5477,5477,0,0,0,0,0,0,0,0,2,
coopRoleTaken,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5478,5478,2,0,0,0,0,0,0,0,0,coopParticipants | coopUid
coopEventSubjectId,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5479,5479,0,0,0,0,0,0,0,0,0,
coopMedicalDestination,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5480,5480,0,1,0,0,0,0,0,0,12,
coopRaceStandings,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5481,5483,3,0,0,0,0,0,0,0,5,activeCoopRecord | coopEventValues | coopParticipants
coopRaceTargetReached,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5484,5484,3,0,0,0,0,0,0,0,5,activeCoopRecord | coopProgress | coopRaceStandings
coopMissionMapLocations,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5485,5489,7,2,0,0,0,0,0,0,7,activeCoopMission | activeCoopRecord | coopCurrentInstruction | coopCurrentTarget | coopMissionTemplate | coopOwnParticipant | coopRoleLabel
coopServiceKind,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5490,5490,0,0,0,0,0,0,0,0,1,
coopMissionHash,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5491,5491,0,0,0,0,0,1,0,0,0,
coopSceneTarget,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5492,5498,6,8,0,0,0,2,0,0,7,activateFireIncident | activeCoopMission | coopMissionHash | createTrafficIncidentAt | nearestRoadProjection | serviceVehiclePools
coopNearestSchool,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5499,5499,0,0,0,0,0,0,0,0,0,
coopNearestInvitableNpc,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5500,5500,4,0,0,0,0,0,0,0,1,activeCoopRecord | coopEventSubjectId | coopProgress
coopCurrentTarget,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5501,5519,12,15,0,0,0,0,0,0,7,activeCoopMission | activeCoopRecord | coopMedicalDestination | coopNearestInvitableNpc | coopNearestSchool | coopProgress | coopSceneTarget | coopServiceKind | serviceMissionVehicle
coopCurrentInstruction,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5520,5534,8,12,0,0,0,0,0,0,8,activeCoopMission | activeCoopRecord | coopIndividualCount | coopMissionTemplate | coopOwnParticipant | coopProgress | coopRoleLabel
coopMissionProgressLabel,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5535,5535,5,1,0,0,0,0,0,0,1,activeCoopMission | activeCoopRecord | coopCurrentInstruction | coopMissionTemplate | coopProgress
coopMissionBriefingMarkup,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5536,5539,14,1,0,0,0,0,0,0,16,activeCoopMission | activeCoopRecord | coopCurrentInstruction | coopIndividualCount | coopMissionProgressLabel | coopMissionTemplate | coopOwnParticipant | coopParticipants | coopProgress | coopRaceStandings | coopRoleLabel | coopUid
coopPermissionDenied,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5540,5541,0,1,0,0,0,0,0,1,2,
bindCoopActionButton,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5542,5542,0,3,0,0,0,0,0,0,0,
coopLocalRecord,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5543,5545,4,0,0,0,0,0,0,0,1,coopUid | publicPlayerName
coopActiveState,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5546,5560,54,27,6,0,0,0,0,0,29,activeCoopMission | activeCoopRecord | closeModal | continueCoopMissionOffline | coopLocalRecord | coopMissionTemplate | coopOwnParticipant | coopParticipants | coopPermissionDenied | coopRoleCapacity | coopRoleTaken | coopUid | ensureCooperativeState | openCoopLobby | prepareCoopMissionRuntime | saveState | toast | updateMissionHUD
continueCoopMissionOffline,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5561,5565,9,1,0,0,0,0,0,0,1,activeCoopMission | activeCoopRecord | closeModal | coopUid | prepareCoopMissionRuntime | publicPlayerName | saveState | toast | updateMissionHUD
prepareCoopMissionRuntime,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5566,5572,13,6,2,0,0,0,0,0,0,activateCoopRaceBots | activeCoopMission | activeCoopRecord | applyAvatarCustomization | coopCurrentTarget | coopMissionTemplate | coopSceneTarget | coopServiceKind | coopSetWaypoint | equipJobUniform | reserveMissionServiceVehicle | saveState
coopSetWaypoint,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5573,5573,3,1,0,0,0,0,0,0,8,buildRoutePoints | updateNavigation | updateWaypointMarker
onCoopServiceVehicleBoarded,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5574,5582,17,14,0,0,0,0,0,0,4,activeCoopMission | activeCoopRecord | coopSceneTarget | coopSetWaypoint | coopUid | toast
coopNearbyParticipantCount,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5583,5619,62,45,0,0,0,1,0,0,14,activeCoopMission | activeCoopRecord | coopCurrentTarget | coopEventSubjectId | coopHasEvent | coopMedicalDestination | coopNearestInvitableNpc | coopNearestSchool | coopOwnParticipant | coopParticipants | coopProgress | coopServiceKind | coopSetWaypoint | coopUid | ensureActiveFire | saveState | serviceMissionVehicle | startFishing | toast
updateCoopFishingProgress,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5620,5620,5,3,0,0,0,0,0,1,0,activeCoopRecord | coopProgress | coopSetWaypoint | updateMissionHUD
updateCoopSchoolFollowers,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5621,5621,0,2,0,0,0,1,0,0,0,
activateCoopRaceBots,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5622,5622,0,0,0,0,0,0,0,0,0,
deactivateCoopRaceBots,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5623,5623,0,0,0,0,0,1,0,0,0,
updateCoopRaceVisuals,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5624,5625,2,3,1,0,0,1,0,0,1,activeCoopMission | activeCoopRecord
updateCoopRaceProgress,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5626,5639,22,24,8,0,0,0,0,2,2,activeCoopMission | activeCoopRecord | completeCoopMissionLocal | coopHasEvent | coopMissionTemplate | coopProgress | coopRaceTargetReached | coopSetWaypoint | coopUid | toast
resolveCoopMissionScene,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5640,5640,6,7,3,0,0,2,0,0,5,activeCoopMission | activeCoopRecord | extinguishFireIncident | releaseIncidentActorStates | resolveTrafficIncident | serviceVehiclePools
resetCoopMissionNpcs,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5641,5641,1,3,0,0,0,1,0,0,7,activeCoopMission
